file,line,snippet
supabase/functions/import-cleaned-data/index.ts,65,.update(transformedRow)
supabase/functions/import-cleaned-data/index.ts,69,await supabase.from(target_table).insert(transformedRow);
supabase/functions/import-cleaned-data/index.ts,86,.update(transformedRow)
supabase/functions/import-cleaned-data/index.ts,95,await supabase.from(target_table).insert(transformedRow);
supabase/functions/import-cleaned-data/index.ts,109,.update({
supabase/functions/import-cleaned-data/index.ts,120,.update({
supabase/functions/incident-drill-runner/index.ts,30,await supabase.from('ai_audit_events').insert({
supabase/functions/incident-drill-runner/index.ts,60,await supabase.from('ai_audit_events').insert({
supabase/functions/incident-drill-runner/index.ts,90,await supabase.from('ai_audit_events').insert({
supabase/functions/incident-drill-runner/index.ts,120,await supabase.from('ai_audit_events').insert({
supabase/functions/incident-drill-runner/index.ts,150,await supabase.from('ai_audit_events').insert({
supabase/functions/incident-drill-runner/index.ts,180,await supabase.from('ai_audit_events').insert({
supabase/functions/incident-drill-runner/index.ts,340,.update({
supabase/functions/incident-simulator/index.ts,330,.insert({
supabase/functions/incident-simulator/index.ts,343,.update({
supabase/functions/ingest-google-places/index.ts,317,.update({
supabase/functions/ingest-google-places/index.ts,451,.update({
supabase/functions/ingest-openstreetmap/index.ts,152,await supabase.from('neighborhoods').update({
supabase/functions/ingest-openstreetmap/index.ts,168,.update({ ingestion_status: 'ingesting' })
supabase/functions/ingest-openstreetmap/index.ts,208,await supabase.from('neighborhoods').update({
supabase/functions/ingest-openstreetmap/index.ts,243,await supabase.from('neighborhoods').update({
supabase/functions/ingest-openstreetmap/index.ts,299,await supabase.from('neighborhoods').update({
supabase/functions/ingest-personality/index.ts,113,"await supabase.from(""brandaro_personality_scripts"").insert(scripts);"
supabase/functions/ingest-personality/index.ts,117,"await supabase.from(""brandaro_strategy_frameworks"").upsert({"
supabase/functions/ingest-personality/index.ts,205,"await supabase.from(""brandaro_personality_scripts"").insert(scripts);"
supabase/functions/ingest-personality/index.ts,292,"await supabase.from(""brandaro_personality_scripts"").insert(["
supabase/functions/ingest-yelp/index.ts,219,"await supabase.from(""neighborhoods"").update({ bbox, city: hoodCity, state: hoodState }).eq(""id"", hood.id);"
supabase/functions/ingest-yelp/index.ts,236,"await supabase.from(""neighborhoods"").update({ ingestion_status: ""ingesting"" }).in(""id"", neighborhood_ids);"
supabase/functions/ingest-yelp/index.ts,278,".update({ ingestion_status: ""failed"", ingestion_stats: { error: result.error } })"
supabase/functions/ingest-yelp/index.ts,317,".update({ ingestion_status: ""failed"", ingestion_stats: { error: result.error } })"
supabase/functions/ingest-yelp/index.ts,382,.update({
supabase/functions/ingest-yelp/index.ts,481,"await supabase.from(""territory_activity_log"").insert({"
supabase/functions/ingestion-enrich-phones/index.ts,54,.update({
supabase/functions/intent-classifier/index.ts,83,.update({ engagement_score: result.score })
supabase/functions/intent-extraction/index.ts,240,.update({
supabase/functions/intent-extraction/index.ts,259,.insert({
supabase/functions/intent-extraction/index.ts,287,.update({
supabase/functions/investor-matcher/index.ts,74,.insert([{
supabase/functions/lender-matching-engine/index.ts,229,"await supabase.from(""client_notes"").insert({"
supabase/functions/make-grant-webhook/index.ts,113,await supabase.from('make_automation_log').insert({
supabase/functions/margin-deviation-scanner/index.ts,234,await supabase.from('owner_mission_activity').insert({
supabase/functions/margin-deviation-scanner/index.ts,243,.update({
supabase/functions/margin-deviation-scanner/index.ts,290,await supabase.from('owner_mission_activity').insert([
supabase/functions/messaging-launch/index.ts,118,"await supabase.from(""messaging_campaigns"").update({ status: ""completed"", total_targets: 0, updated_at: new Date().toISOS"
supabase/functions/messaging-send-worker/index.ts,56,"await supabase.from(""messaging_campaigns"").update({"
supabase/functions/messaging-send-worker/index.ts,80,"await supabase.from(""messaging_targets"").update({ status: ""failed"" }).eq(""id"", target.id);"
supabase/functions/messaging-send-worker/index.ts,87,"await supabase.from(""messaging_targets"").update({ status: ""failed"" }).eq(""id"", target.id);"
supabase/functions/messaging-send-worker/index.ts,115,"await supabase.from(""messaging_targets"").update({"
supabase/functions/messaging-send-worker/index.ts,121,"await supabase.from(""messaging_messages"").insert({"
supabase/functions/messaging-send-worker/index.ts,145,"await supabase.from(""messaging_targets"").update({ status: ""failed"" }).eq(""id"", target.id);"
supabase/functions/messaging-send-worker/index.ts,151,"await supabase.from(""messaging_campaigns"").update({"
supabase/functions/meta-ai-supervisor/index.ts,157,await supabase.from('ai_system_health').insert({
supabase/functions/meta-ai-supervisor/index.ts,210,await supabase.from('ai_recommendations').insert(recommendations);
supabase/functions/midday-monitor-cycle/index.ts,76,".update({ risk_score: newScore, risk_level: newLevel })"
supabase/functions/midday-monitor-cycle/index.ts,115,await supabase.from('ai_risk_insights').insert({
supabase/functions/midday-monitor-cycle/index.ts,160,await supabase.from('ai_risk_insights').insert({
supabase/functions/midday-monitor-cycle/index.ts,240,await supabase.from('ai_ops_log').insert({
supabase/functions/midday-monitor-cycle/index.ts,268,await supabase.from('ai_ops_log').insert({
supabase/functions/missions-engine/index.ts,101,.update(updateData)
supabase/functions/missions-engine/index.ts,125,.update({
supabase/functions/missions-engine/index.ts,135,.insert({
supabase/functions/missions-engine/index.ts,148,.insert({
supabase/functions/missions-engine/index.ts,184,.update({
supabase/functions/monitor-ut-ambassador-pipeline/index.ts,92,.update({ status: heal.to })
supabase/functions/monitor-ut-ambassador-pipeline/index.ts,200,"await supabase.from(""system_operation_logs"").insert({"
supabase/functions/monitor-ut-ambassador-pipeline/index.ts,229,"await supabase.from(""system_operation_logs"").insert({"
supabase/functions/morning-ops-cycle/index.ts,112,await supabase.from('ai_routine_logs').insert({
supabase/functions/morning-ops-cycle/index.ts,201,await supabase.from('ai_recommendations').insert({
supabase/functions/morning-ops-cycle/index.ts,318,await supabase.from('ai_ops_log').insert({
supabase/functions/morning-ops-cycle/index.ts,347,await supabase.from('ai_ops_log').insert({
supabase/functions/nba-stats-engine/index.ts,386,.delete()
supabase/functions/nba-stats-engine/index.ts,404,"await supabase.from(""nba_stats_refresh_log"").update({"
supabase/functions/nba-stats-engine/index.ts,553,"await supabase.from(""nba_team_stats"").upsert(team, { onConflict: ""team_abbr"" });"
supabase/functions/nba-stats-engine/index.ts,558,"await supabase.from(""nba_player_stats"").upsert(player, { onConflict: ""player_id"" });"
supabase/functions/nba-stats-engine/index.ts,562,"await supabase.from(""nba_games_today"").delete().eq(""game_date"", today);"
supabase/functions/nba-stats-engine/index.ts,564,"await supabase.from(""nba_games_today"").insert(game);"
supabase/functions/nba-stats-engine/index.ts,569,"await supabase.from(""nba_stats_refresh_log"").update({"
supabase/functions/nba-stats-engine/index.ts,591,"await supabase.from(""nba_stats_refresh_log"").update({"
supabase/functions/nba-stats-engine/index.ts,1286,"await supabase.from(""nba_props_generated"").delete().eq(""game_date"", today);"
supabase/functions/nba-stats-engine/index.ts,1507,.update({ props_generated: propsGenerated.length })
supabase/functions/neighborhood-lockdown-engine/index.ts,43,".update({ status: ""cancelled"", completion_notes: ""Lockdown cleared"" })"
supabase/functions/neighborhood-lockdown-engine/index.ts,47,.update({ cleared_at: new Date().toISOString() })
supabase/functions/neighborhood-lockdown-engine/index.ts,69,.upsert({
supabase/functions/objection-handler/index.ts,72,"await supabase.from(""brandaro_pending_messages"").insert(["
supabase/functions/opening-corridor/index.ts,133,.update({ corridor_id: corridor.id })
supabase/functions/opening-corridor/index.ts,159,.update({
supabase/functions/opening-corridor/index.ts,212,.update({
supabase/functions/opening-corridor/index.ts,222,"await supabase.from(""behavior_violation_log"").insert({"
supabase/functions/opening-corridor/index.ts,282,"await supabase.from(""call_disclosure_log"").insert({"
supabase/functions/opening-corridor/index.ts,294,.update({ disclosure_completed: true })
supabase/functions/opening-corridor/index.ts,335,.update({
supabase/functions/opening-corridor/index.ts,412,.update({
supabase/functions/opening-corridor/index.ts,426,.update({
supabase/functions/opening-corridor/index.ts,471,.update({
supabase/functions/opening-corridor/index.ts,505,"await supabase.from(""behavior_violation_log"").insert({"
supabase/functions/opening-corridor/index.ts,538,.update({
supabase/functions/opening-corridor/index.ts,553,.update({ corridor_passed: true })
supabase/functions/opening-corridor/index.ts,600,.update({
supabase/functions/opening-corridor/index.ts,613,"await supabase.from(""behavior_violation_log"").insert({"
supabase/functions/opening-corridor/index.ts,638,.update({
supabase/functions/opening-corridor/index.ts,670,"await supabase.from(""behavior_violation_log"").insert({"
supabase/functions/opening-corridor/index.ts,682,.update({
supabase/functions/optimize-assignment-fee-ai/index.ts,103,.update({ assignment_fee: optimization.recommended_fee })
supabase/functions/optimize-routes/index.ts,426,"await supabase.from('routes').delete().eq('id', newRoute.id);"
supabase/functions/optimize-ut-ambassador-performance/index.ts,298,"await supabase.from(""system_operation_logs"").insert({"
supabase/functions/outbound-call-authority/index.ts,63,.update({
supabase/functions/outbound-call-authority/index.ts,101,.upsert({
supabase/functions/outbound-call-authority/index.ts,135,.update(updates)
supabase/functions/outbound-campaign-manager/index.ts,123,.insert({
supabase/functions/outbound-campaign-manager/index.ts,300,.update({
supabase/functions/outscraper-webhook/index.ts,44,".update({ status: ""completed"", total_received: 0, completed_at: new Date().toISOString() })"
supabase/functions/outscraper-webhook/index.ts,114,"const { data: cleanInserted } = await supabase.from(""brandaro_clean_leads"").insert(cleanRows).select();"
supabase/functions/outscraper-webhook/index.ts,140,"const { data: qualInserted } = await supabase.from(""brandaro_qualified_leads"").insert(qualifiedRows).select(""id, priorit"
supabase/functions/outscraper-webhook/index.ts,151,"await supabase.from(""brandaro_call_queue"").insert(queueRows);"
supabase/functions/outscraper-webhook/index.ts,186,.update({
supabase/functions/outscraper-webhook/index.ts,197,"await supabase.from(""brandaro_lead_jobs"").insert({"
supabase/functions/outscraper-webhook/index.ts,230,".update({ status: ""failed"", error_message: err.message, completed_at: new Date().toISOString() })"
supabase/functions/payout-processor/index.ts,197,"await supabase.from(""payout_attempts"").insert({"
supabase/functions/payout-processor/index.ts,230,".update({ status: ""succeeded"", provider_response: transferData })"
supabase/functions/payout-processor/index.ts,245,.update({
supabase/functions/place-outbound-call/index.ts,199,"await supabase.from(""admin_audit_log"").insert({"
supabase/functions/place-outbound-call/index.ts,347,.update({
supabase/functions/place-outbound-call/index.ts,383,"await supabase.from(""admin_audit_log"").insert({"
supabase/functions/predictive-dialer-engine/index.ts,65,.insert({
supabase/functions/predictive-dialer-engine/index.ts,90,.update({
supabase/functions/predictive-dialer-engine/index.ts,109,.update({
supabase/functions/predictive-dialer-engine/index.ts,160,"await supabase.from(""dialer_intelligence_deltas"").insert({"
supabase/functions/predictive-dialer-engine/index.ts,222,.update({
supabase/functions/predictive-dialer-engine/index.ts,252,.update({
supabase/functions/predictive-dialer-engine/index.ts,372,".update({ locked_until: lockUntil, locked_by: ""predictive-engine"", updated_at: new Date().toISOString() })"
supabase/functions/predictive-dialer-engine/index.ts,377,".insert({ business_id, locked_until: lockUntil, locked_by: ""predictive-engine"" });"
